acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-5435,7606,7115,494,-923,-9074
-5191,8446,9255,-2159,-2124,-7323
-4579,8806,10143,-3137,-2734,-6787
-3539,10018,10735,-4406,-8871,-4144
-3723,10194,10075,-4450,-10804,-3470
-2751,10126,7239,-5147,-12581,-1825
-2347,9954,6783,-4854,-12299,-1467
-31,11446,5891,-1764,-10429,644
181,12766,6139,-630,-9637,1699
-1367,14682,6403,692,-8489,4481
-1723,14030,6227,-985,-6092,6253
437,13514,6143,-5713,-3945,4575
1613,14706,6147,-6806,-4526,3687
2317,18674,6559,-8593,-7093,3660
429,19106,6383,-10123,-9758,5982
-1159,14854,3999,-10882,-8935,7381
-1011,13762,4011,-10604,-7555,7123
-1355,11830,4735,-9769,-5134,6185
-2111,10374,6495,-8889,-3778,5550
-4331,8678,8787,-9436,-3967,5705
-4935,8322,9267,-10113,-4433,5883
-5375,7350,9155,-11644,-5551,6429
-5043,6122,8555,-12649,-6733,6146
-4511,5894,7271,-12116,-7706,4354
-4419,6542,6855,-12018,-7566,4157
-4335,7310,5811,-11836,-6072,4031
-3979,7622,6103,-12197,-3812,3786
-3195,7854,6291,-12147,-2423,2747
-3007,7958,6687,-12120,-2454,2523
-3483,8258,6199,-11361,-3236,2303
-3695,8330,6135,-11005,-3515,2360
-3007,7530,5107,-11093,-2452,2089
-2639,7538,5159,-11110,-1919,1674
-731,9490,5203,-10822,-1721,1225
-327,10306,5227,-10747,-1649,1398
-1647,10358,5035,-10399,-680,2133
-2167,9646,5459,-11127,37,1528
25,10414,5515,-13937,-178,-4958
1605,12070,6323,-13480,-2145,-6592
-295,15322,8007,-9056,-10353,-6057
-5535,11998,5155,-7386,-11743,-1462
-5659,11190,4779,-7542,-11152,-1321
-5715,9682,3783,-8042,-9273,-1385
-5695,6710,3871,-9605,-1983,-4974
-5807,6822,4603,-9966,-1018,-6155
-6099,8506,7055,-9115,-2867,-7916
-6087,8902,7351,-8548,-4320,-7897
-5431,8798,5811,-6328,-7742,-7142
-5175,8406,5491,-5790,-7972,-7072
-4347,7258,4947,-5097,-7028,-7272
-3647,7118,5039,-5107,-6597,-7389
-2371,7882,6443,-4794,-6646,-7012
-1971,8262,6619,-4652,-6765,-6529
-775,8318,6671,-4762,-5791,-4852
-415,8378,6755,-4741,-5420,-4382
313,8566,8023,-4858,-5431,-2788
77,8474,8347,-4675,-5657,-2151
-191,8618,7707,-4221,-5954,154
-171,8482,7339,-4177,-5514,796
-79,8338,6975,-3780,-4598,1607
361,8814,7131,-3387,-4067,2156
-263,9530,6875,-2221,-3980,3600
-411,8938,6327,-1921,-3814,3431
2073,9822,5623,-2240,-2156,-578
3141,11274,5875,-2427,-1967,-1440
1985,14666,7107,-2393,-3542,737
21,14302,7047,-2158,-4259,2478
-2075,11610,5647,-2375,-3869,5210
-1747,8790,3603,-2741,-699,5371
-1007,8842,3615,-1944,3292,3835
-1455,9618,4167,-1925,4142,3552
-2311,10750,5003,-2207,5181,3296
-2527,12046,5655,-2957,5359,3437
-2775,12502,5815,-4356,4522,3936
-3171,12094,6095,-4641,3955,4094
-4279,11174,5979,-4964,2478,4485
-5275,10090,5807,-4955,1166,4660
-6307,8582,4527,-4602,281,4122
-6467,8270,4027,-4505,523,3769
-6587,7990,3523,-4500,1578,2948
-6951,7570,3791,-4584,2635,2045
-7435,7166,4719,-4567,2689,987
-7515,6946,4683,-4505,2495,708
-7643,6838,4815,-4416,2057,322
-8219,6610,4783,-4502,1970,196
-8051,6634,4407,-5686,2651,295
-7647,6646,4555,-6051,2877,167
-7083,6818,4795,-6202,2447,-323
-6819,7370,4979,-5967,1112,-739
-6191,8358,4951,-5773,-683,-634
-5911,8618,5079,-5968,-890,-561
-5147,8622,5763,-6434,-1339,-218
-3535,9170,6431,-6739,-2255,826
-1215,10986,6951,-6807,-2421,2826
477,11602,7267,-7261,-2589,2480
4461,13190,8491,-8179,-3984,1064
4125,12334,10795,-6862,-8128,893
3669,10026,10115,-5216,-12839,-4678
4297,11506,10251,-4162,-14053,-6575
489,10510,9871,359,-17520,-7402
-1459,9494,8967,1569,-16704,-7551
-3151,6658,6815,2625,-9128,-9872
-3091,5534,6619,2855,-6358,-11040
-2871,5850,9431,3466,-1564,-13774
-3287,6518,9687,3919,-1954,-14223
-4463,8874,9771,4639,-4581,-13306
-4639,8846,8975,4093,-4923,-12699
-3767,7686,8151,2569,-4509,-10805
-3483,7762,8507,2360,-4753,-10023
-3811,7594,7431,2712,-6443,-6636
-4203,7326,6727,2946,-6311,-5565
