acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-1908,24067,31195,2500,5452,-1520
-3956,20635,24231,7658,-6264,3691
-5600,17651,21351,10089,-7268,3730
-8728,11063,14603,12836,-5034,1451
-9128,9547,12967,13693,-3379,421
-11060,6499,10687,16648,1164,-2346
-11544,5855,10863,17154,1361,-2688
-12556,3347,10527,17328,-872,-2199
-12868,2555,10075,17366,-1980,-1857
-11784,1803,7579,17278,-4329,-288
-10924,2319,7307,16706,-4293,378
-8040,3155,6247,13491,427,1198
-6580,3447,6027,12946,2414,1218
184,6895,7659,11909,14111,-274
1844,8323,9099,11734,19699,-1530
2884,13879,22215,13173,27953,-4714
3244,15199,28591,12834,27953,-4598
1136,13719,37258,10514,15843,-1063
1420,11539,37258,9814,8353,68
-2220,5687,27351,3847,-6182,1149
-3444,3783,23939,1499,-7846,545
-6964,-865,17983,-4911,-9822,-1283
-7196,-1781,17219,-7093,-9895,-1508
-8712,-2113,14363,-14423,-10148,-9
-9392,-1805,13867,-16397,-10929,833
-10772,1051,11487,-21772,-13919,3282
-10420,2075,9403,-23070,-14156,4373
-9932,3235,5375,-25407,-9559,5595
-10344,4559,6475,-28113,-3189,4572
-7460,8131,9279,-30330,11213,1371
-7208,9587,11171,-29168,16527,-1561
-7244,19371,21947,-12180,20772,-8320
-4544,27915,35055,538,13332,-6402
-3148,24843,31499,5875,-9318,2587
-4552,21615,25887,9567,-12146,3025
-7948,13435,16951,16431,-11027,118
-8376,11151,15491,17768,-9614,-1216
-10592,5499,13227,20613,-8071,-4562
-11312,4043,13027,20609,-8440,-5123
-10356,1043,10771,18246,-10961,-4010
-8984,755,8971,17114,-10990,-2624
-8640,1815,9351,10910,-10685,1933
-8544,1703,9379,8657,-10761,3451
-6592,467,8803,3805,-9051,5818
-4708,639,8435,2323,-7769,6221
2684,2727,7283,-102,-710,6558
4112,3395,7543,190,3260,5420
7344,8415,12843,2518,15662,1873
6544,10271,17135,1758,18819,1207
5700,11043,26547,-1500,22166,-798
4564,12011,28251,-873,23445,-1840
-784,10707,30499,-1215,12068,-593
-2280,7835,28555,-3545,7432,360
-7248,-201,20395,-9992,-5196,3043
-8516,-1457,18359,-11632,-8195,3560
-10044,-1505,9659,-16908,-12974,6012
-12108,-1229,8507,-18367,-13013,6448
-13676,1175,7519,-22760,-14399,7039
-13296,3475,5895,-27894,-11623,7698
-11192,7571,6231,-30330,-4855,8542
-10984,7631,5835,-30330,-2887,8379
-9540,5843,5291,-30330,583,6185
-7028,2127,5891,-23658,8479,-1258
-6252,8975,16879,-3292,21516,-13590
-5184,14935,22407,1537,21890,-15337
-4940,19871,32811,12121,10450,-13410
-4756,18147,32439,15787,4310,-12287
-7856,14371,21207,21915,-4801,-10782
-8452,12539,17295,23304,-5253,-11006
-10024,8319,9095,27554,-1297,-12407
-10892,7587,8703,28160,-143,-13149
-10900,6671,8303,27416,812,-13556
-9904,7791,8671,23594,3333,-12808
-9672,8487,8523,17280,7401,-8344
-9080,8195,8447,15634,9329,-6838
-8684,6743,9603,12605,13823,-4342
-7144,6803,10567,10818,16519,-2328
-3932,11267,14603,9497,19887,1116
-3212,12455,16659,9721,21113,1392
-464,15559,24007,11879,25189,495
352,17435,36323,11421,24912,423
1520,16527,37258,5511,11140,2857
2024,16283,37258,4106,6943,3731
-2464,12535,36563,-141,-1263,5447
-7404,3879,28211,-4133,-9459,4680
-10680,-3257,20447,-8454,-18509,-461
-10580,-3437,19067,-10624,-20843,-1287
-10124,-2225,14455,-15944,-24063,-287
-11880,-993,11115,-21796,-24001,1669
-13228,1687,7003,-28457,-18682,3630
-12800,2651,6647,-29920,-16381,4196
-11724,6311,7183,-30330,-6402,5717
-11696,6491,7435,-30330,-3094,5757
-11860,4367,10971,-28505,9334,748
-12176,5839,13355,-19950,11469,-2364
-5632,28279,29399,7396,16627,-6348
-1824,26471,34907,9784,12566,-5150
-7240,28655,37258,4692,460,2124
-9716,23703,23267,10749,-3037,3807
-12024,15131,18095,13341,-2166,457
-12592,12667,16567,12917,-2229,-573
-13312,9227,13491,13384,-3404,-2741
-12944,7247,10735,14704,-5937,-4120
-11704,5567,9263,15305,-11615,-3203
-11140,5139,8955,14784,-13169,-2368
-9760,4519,8223,12530,-14061,-476
-8892,4415,7395,9493,-11457,823
-5168,4171,6743,5151,-3439,1780
348,6359,8791,6982,12460,1384
432,7195,9767,7516,13652,1116
832,7239,10843,8081,14481,977
1552,15603,25119,11183,19531,-1810
1848,16383,29839,10304,17231,-1415
4112,17739,32811,7808,6524,2337
2728,16975,30799,7192,2748,3846
-3676,6987,22403,3490,-6647,6628
-5768,3587,19627,2352,-8884,6236
-8892,-2909,15499,-1942,-13626,3579
-9044,-3905,14631,-4230,-14671,2923
-8432,-3681,11975,-12390,-16508,4446
-8884,-2705,10991,-15043,-16840,5536
-9156,847,8011,-22255,-14558,8446
-8328,1955,7187,-23878,-12687,9521
-6492,4655,7263,-27506,-7024,11378
-5160,5819,8731,-30330,-536,12122
-2028,1539,10955,-30330,6524,7223
-864,959,12187,-29011,9652,4228
-1232,6295,21535,-21184,17577,-3870
-3904,17611,32291,-10986,12470,-7584
1072,18263,34667,-877,-14612,-1829
-352,15995,29275,750,-19273,304
-5732,14111,18567,5363,-22564,2959
-11416,11063,12199,11645,-20569,2042
-14912,7187,8743,17669,-16104,-2657
