acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
333,1570,1491,-29,-666,8
237,1490,1159,55,-612,7
337,1390,1083,-12,354,-206
429,1526,1411,-26,554,-244
413,1526,2107,-108,-127,-49
509,1446,1931,-84,-449,-17
477,1466,1255,10,-448,-11
545,1554,947,-37,-18,54
377,1442,1663,-139,374,184
341,1318,1679,-185,264,213
221,1362,1575,-146,-147,125
317,1538,1459,-145,-231,136
145,1554,1123,-22,-178,121
141,1594,995,-77,0,102
289,1586,1187,-186,574,-2
301,1666,1535,-184,455,38
241,1750,1847,-53,-142,172
141,1466,1507,106,-473,233
13,1270,847,-8,400,-76
149,1270,1311,-105,647,-155
265,1566,1899,-273,306,-276
293,1670,2015,-215,-55,-210
357,1658,1163,-33,-595,-34
289,1614,1003,31,-305,-64
289,1354,1243,-120,710,-143
329,1386,1679,-171,721,-157
273,1634,2047,-194,-244,40
337,1558,1667,-103,-543,85
273,1502,1083,23,-356,62
441,1634,1203,-155,569,-7
377,1742,1671,-191,537,41
165,1274,1775,-105,-286,224
141,1226,1419,-2,-429,157
209,1626,1175,-7,32,-24
309,1642,1191,-62,178,-2
197,1606,1635,-189,224,84
265,1530,1783,-231,-4,140
173,1390,1403,46,-256,15
165,1442,1455,84,-130,-42
249,1570,1571,-84,164,-128
305,1610,1575,-198,135,-74
285,1554,1387,-160,-199,132
321,1526,1407,-30,-231,132
245,1454,1263,169,35,-47
333,1466,1371,93,164,-47
341,1646,1527,-108,158,-11
289,1610,1591,-195,-35,58
289,1358,1171,76,9,37
249,1350,1219,165,67,-34
229,1462,1571,81,177,-123
293,1522,1619,-46,141,-37
209,1474,1307,-82,-76,42
269,1426,1343,-4,-98,-10
281,1406,1107,274,90,-225
437,1562,1175,249,203,-247
385,1830,1571,48,171,-94
389,1530,1563,-35,70,140
137,1410,1467,215,10,23
189,1418,1459,232,-11,-50
321,1550,1531,52,54,-102
461,1646,1571,-5,74,-82
397,1714,1527,-136,-126,149
369,1554,1423,-23,-170,200
217,1398,1255,244,38,33
257,1498,1379,258,143,-4
301,1590,1663,76,274,-3
421,1738,1727,-107,-51,137
309,1470,1291,52,-249,322
193,1330,1043,182,-172,240
41,1354,1303,258,504,-139
361,1630,1915,-92,60,-142
353,1662,1891,-116,-52,-139
377,1726,1663,-69,-290,-59
421,1530,1011,217,-215,94
401,1518,839,295,26,64
397,1594,1331,192,509,73
345,1682,1947,18,349,211
229,1506,1983,-43,-437,388
165,1354,1599,52,-537,370
245,1266,1167,121,45,-88
265,1390,1255,120,234,-203
345,1870,1863,33,108,12
297,1802,1675,50,-80,149
305,1210,1239,139,-141,163
221,1174,1239,147,22,83
209,1314,1311,219,198,-7
217,1494,1583,173,81,-2
181,1394,1451,71,-208,154
173,1378,1579,38,-193,131
277,1234,1243,210,-40,-68
217,1326,1407,206,18,-115
333,1750,1455,174,14,-12
341,1658,1539,125,-32,66
301,1318,1363,129,-66,138
237,1230,1311,218,26,83
189,1394,1459,249,214,-122
225,1474,1755,178,187,-111
201,1582,1767,126,-176,45
225,1566,1463,124,-197,29
29,1126,1059,132,249,-191
185,1242,1271,158,362,-290
441,1862,1759,128,-264,-199
409,1866,1579,153,-505,-3
