acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-10551,9994,-1706,-1830,-8835,-2307
-10715,10090,-1310,-1603,-6491,-1339
-11243,11662,-62,-1226,-3783,766
-11603,12142,422,-1042,-3300,1460
-12063,13054,1814,-668,-2940,3608
-11987,13278,2202,-574,-3415,4349
-11843,12974,3002,-5,-6244,7290
-12355,13694,3174,-408,-6692,7873
-12187,24178,2330,-580,-7391,9793
-13175,26026,2654,821,-7764,10358
-15455,33293,4246,3766,-7043,5730
-13699,33293,2534,6518,-6679,4899
-11071,32866,5470,10436,-5592,6435
-11571,29554,5566,9125,-4235,7264
-14643,24102,5086,4136,-395,9867
-15199,22958,4266,2777,655,10703
-15847,17862,3830,1108,2763,11887
-15879,15906,4082,942,3078,12046
-15943,7314,4694,944,1337,11782
-15919,7122,4590,890,1226,11667
-16239,6246,4366,995,491,11243
-17443,5374,3966,2396,-132,8824
-17587,5430,4094,2857,-102,7806
-17375,6342,4862,3705,-433,4780
-17207,7126,5038,3865,-655,4002
-16883,11238,4494,3983,-970,2142
-16747,12234,4050,3931,-962,1886
-17503,17806,2978,2267,-118,-478
-17107,20474,2294,1807,206,-1247
-16695,24050,1818,87,2598,-4534
-16367,24090,1562,-1194,3504,-5904
-15547,30366,-1014,-3636,9004,-12401
-14915,30150,-30,-3360,10587,-14120
-12283,23610,2406,-4342,7743,-15634
-12103,21954,1878,-4637,5857,-15029
-13703,17826,1046,-4517,2589,-12617
-13623,16906,1206,-4459,2285,-12080
-13507,14626,2182,-4774,2058,-11483
-12227,13730,2738,-5236,859,-10792
-11571,12634,1158,-4293,-1446,-9155
-11791,12094,778,-4108,-1512,-8841
-11759,11210,666,-4298,-740,-8211
-11455,10682,206,-4700,402,-7361
-11319,10150,802,-4493,1063,-5929
-11279,10086,1126,-4345,760,-5515
-11183,10438,1426,-3823,-479,-4826
-11043,12038,1782,-3084,-2361,-4255
-10263,14806,1046,-856,-5870,-2403
-10039,14938,926,-107,-6783,-1243
-12007,18930,1514,-1468,-5718,618
-11391,21782,1082,-1595,-5317,1308
-10863,25474,602,1631,-5963,5652
-11835,29686,414,1262,-4570,5621
-11843,33293,166,5581,1999,5921
-11327,33293,1418,7283,2556,5967
-11071,28266,4686,7990,3980,7723
-11807,26870,5038,6998,4214,8464
-13543,23750,5270,4824,3580,9786
-13439,22514,5366,4452,3130,10012
-12827,16742,5662,3782,584,10805
-12855,14434,5626,3610,-494,11115
-14067,9378,4318,3598,-2963,11231
-14459,8526,3914,3801,-3103,10987
-15195,7638,3654,4873,-1840,10029
-15211,7654,4066,5097,-1254,9669
-15415,7886,4442,5722,119,8833
-15427,8130,4238,5978,553,8631
-15835,9086,3838,6846,2517,8021
-15903,9726,4042,6927,3356,7800
-16227,11522,4686,6040,6070,7317
-16375,12146,4842,5305,6472,7177
-16771,18170,4010,1986,6195,5162
-16651,20054,3346,1443,6102,4479
-16279,20778,3330,-609,6740,193
-15983,20918,2978,-1330,6895,-1495
-17467,25130,2006,-2282,8300,-8004
-16051,28482,2994,-1284,10303,-15057
-11739,22018,4822,-3362,3750,-18722
-11291,20346,3674,-3833,735,-18210
-12667,17694,1774,-3885,-4249,-16380
-12983,17070,338,-3141,-6021,-14221
-13975,14242,1178,-4529,-4198,-13138
-13367,13954,1506,-5053,-4132,-12833
-11695,13146,-526,-3914,-4342,-11037
-11551,12654,-846,-3656,-3623,-10548
-11687,10738,-1126,-4227,1655,-9743
-11575,10350,-842,-4578,3248,-9468
-10639,9394,814,-4753,4616,-7334
-10411,8806,854,-4555,4164,-6356
-11003,9066,1314,-4191,3076,-4427
-10915,10158,1306,-3995,2615,-3992
-11071,13382,2326,-2273,-314,-1841
-11907,14778,3266,-2448,-1074,-1746
-10759,22270,3054,-2813,-3392,-1692
-10711,25446,2262,449,-6529,-272
-12431,33293,2726,2084,-7126,-2714
-10775,33293,1350,4429,-6886,-2240
-10815,33293,2342,9121,-7138,-628
-11071,29798,3338,8473,-5805,1084
-12427,25654,2342,4288,-2541,5052
-12539,24602,2014,3440,-1434,6615
-12795,21082,1514,2881,837,8959
-12411,17114,2426,2455,2239,10735
-12711,11514,3358,2295,1757,12555
-13019,10310,3446,2255,1319,12812
-13707,8826,3918,2554,29,13080
-14555,8022,3918,3577,-1375,12936
-15195,7526,4050,6053,-3335,12365
-15215,7418,4110,6628,-3688,12177
-15839,8998,3946,7899,-3442,11414
-15971,10122,3658,8175,-3075,11141
-16687,13910,3234,7836,-1632,10496
-17063,17302,3370,6886,-730,9659
-17507,25814,2274,4288,2726,7209
-17075,24586,2754,3436,3825,6433
-17931,25802,1598,-1560,6537,-281
-17583,26750,1230,-2022,7573,-2911
-14811,22030,3974,-5241,5569,-8379
-14523,20718,3498,-6591,3778,-9023
-15023,20682,1510,-6169,-2156,-10034
-14871,20042,1406,-5281,-3623,-9798
-14679,14446,674,-4439,-4495,-9108
-14759,12974,462,-4563,-4073,-9126
-14059,11682,90,-5264,-3426,-9436
-13395,11462,-574,-5580,-2594,-9397
-13195,10506,-290,-5981,-434,-8967
-13099,10142,-78,-6038,125,-8707
-12903,9126,-82,-5913,531,-7679
-13019,7982,-990,-5336,1313,-6601
-13039,8602,-142,-5226,4132,-6033
-12959,9166,490,-5139,4547,-5941
-12367,10742,1286,-4720,4286,-5554
-11443,13318,2302,-3925,2362,-4956
-11607,15690,1746,-3036,-948,-2822
-11767,17706,1526,-3252,-1034,-2734
-11443,22442,1994,-1295,-2005,-1798
-12051,24906,2786,-974,-2297,-2315
-10699,33293,2374,3702,-3329,-5569
-10399,30170,4298,7669,-5583,-3180
-10595,29302,4290,7260,-5480,-2779
-10787,28362,4302,6702,-5389,-2210
-11495,24222,1910,2804,-3774,2173
-10971,23146,1462,2434,-3008,3830
-11095,16054,1118,2947,-489,7555
-11119,13906,1574,2921,-52,8529
-12051,9530,1762,3158,-443,10478
-12375,8890,1742,3420,-729,10801
-13443,7786,2270,4820,-1431,11376
-13575,7566,2534,5405,-1674,11446
-13979,7174,2922,7080,-2260,11448
-14039,7510,2742,7372,-2121,11379
-13971,10778,2806,8066,-2115,11734
-14443,12114,3066,8071,-2341,11800
-16831,21466,3002,7616,-1843,9648
-17411,24202,2726,7890,-968,8350
-16119,25954,3318,6722,4054,4444
-16543,26634,2946,4627,6095,2451
-16479,25434,2794,-1231,14197,-3973
-15959,22986,3786,-3250,15004,-5496
-14119,18434,5150,-8802,10822,-7422
-13863,18130,5294,-8684,7460,-6963
-15127,15058,5370,-5170,-4129,-4132
-15499,13962,5066,-4424,-6666,-3446
