ax,ay,az,gx,gy,gz,mx,my,mz
0.06591797,0.362793,-0.9123535,0.9770992,3.503817,-1.671756,26.68,-135.24,-113.16
0.05981445,0.371582,-0.9123535,0.3740458,3.480916,-0.7175572,26.68,-135.24,-112.24
0.07421875,0.3757324,-0.9130859,0.8625955,4.732824,-1.152672,26.68,-135.24,-112.24
0.06152344,0.3674316,-0.9101563,1.526718,4.259542,0.1679389,26.68,-135.24,-112.24
0.06567383,0.364502,-0.9118652,4.114504,7.030534,1.366412,26.68,-135.24,-113.16
0.0625,0.3632813,-0.9157715,2.0,6.580153,0.5877862,26.68,-135.24,-113.16
0.06713867,0.3583984,-0.9177246,1.038168,4.145038,0.05343511,26.68,-135.24,-113.16
0.05981445,0.3679199,-0.9152832,-0.09160305,1.175573,-0.04580153,26.68,-135.24,-113.16
0.06640625,0.3730469,-0.9111328,0.6412213,3.580153,-0.2824428,26.68,-135.24,-113.16
0.06396484,0.3703613,-0.916748,1.816794,4.984733,0.1221374,26.68,-135.24,-113.16
0.06860352,0.3666992,-0.9150391,3.580153,6.931298,0.2977099,26.68,-135.24,-113.16
0.06542969,0.3586426,-0.9213867,3.694656,3.961832,0.1450382,26.68,-135.24,-113.16
0.06347656,0.3693848,-0.9165039,2.045802,4.633588,0.1679389,26.68,-135.24,-112.24
0.06469727,0.3679199,-0.9145508,2.870229,5.740458,-0.3129771,26.68,-135.24,-112.24
0.06787109,0.3632813,-0.9150391,2.610687,4.290076,-0.4427481,26.68,-135.24,-112.24
0.06396484,0.3615723,-0.911377,2.70229,4.305344,0.01526718,26.68,-135.24,-112.24
0.06713867,0.3686523,-0.9145508,0.4503817,4.183206,0.1526718,26.68,-135.24,-112.24
0.06811523,0.3662109,-0.9194336,0.870229,5.89313,-1.229008,26.68,-135.24,-113.16
0.07006836,0.3701172,-0.9082031,1.229008,4.259542,-1.427481,26.68,-135.24,-113.16
0.06762695,0.3725586,-0.9213867,2.78626,4.030534,0.8015267,26.68,-135.24,-113.16
0.06347656,0.3720703,-0.9169922,0.3816794,3.038168,0.3435115,26.68,-135.24,-113.16
0.06420898,0.3688965,-0.9133301,1.312977,3.80916,-0.4198473,26.68,-135.24,-113.16
0.06738281,0.3613281,-0.9086914,1.045802,6.251908,-0.5648855,26.68,-135.24,-112.24
0.06762695,0.3637695,-0.9223633,1.877863,5.305344,-0.8473283,26.68,-135.24,-112.24
0.06665039,0.3664551,-0.9177246,0.9694656,2.358779,-0.2442748,26.68,-135.24,-112.24
0.05761719,0.3664551,-0.916748,1.839695,4.236641,-1.152672,26.68,-135.24,-112.24
0.06494141,0.3613281,-0.9221191,2.419847,6.931298,-0.740458,26.68,-135.24,-112.24
0.06201172,0.3703613,-0.9230957,0.8854962,2.664122,-0.2824428,26.68,-135.24,-112.24
0.06030273,0.3728027,-0.9133301,0.7938931,4.740458,0.8244275,26.68,-135.24,-113.16
0.05786133,0.3701172,-0.9160156,1.435114,2.885496,-0.2061069,26.68,-135.24,-113.16
0.06103516,0.3657227,-0.9169922,2.358779,5.862596,0.1374046,26.68,-135.24,-112.24
0.07128906,0.3596191,-0.9147949,2.603053,5.229008,-0.2977099,26.68,-135.24,-112.24
0.06201172,0.3693848,-0.9150391,2.022901,4.320611,-0.2671756,26.68,-135.24,-112.24
0.06811523,0.3615723,-0.9145508,2.320611,5.816794,-0.09923664,26.68,-135.24,-112.24
0.07177734,0.3601074,-0.9177246,1.503817,3.007634,-0.5725191,25.76,-135.24,-112.24
0.07006836,0.3632813,-0.9086914,0.1145038,4.030534,-0.8244275,25.76,-135.24,-112.24
0.06762695,0.369873,-0.9182129,2.015267,7.015267,-0.7328244,25.76,-135.24,-112.24
0.06860352,0.3662109,-0.9162598,1.465649,4.824428,-0.5572519,25.76,-135.24,-113.16
0.07543945,0.3625488,-0.9138184,2.419847,6.351145,-0.1984733,25.76,-135.24,-113.16
0.06958008,0.3703613,-0.9174805,2.206107,5.564886,0.5038168,25.76,-135.24,-113.16
0.07470703,0.3654785,-0.9169922,2.274809,5.259542,0.6717557,25.76,-135.24,-113.16
0.06982422,0.3679199,-0.9050293,1.221374,3.763359,-0.3969466,25.76,-135.24,-113.16
0.06640625,0.3671875,-0.9182129,1.099237,2.580153,-0.4045802,26.68,-135.24,-113.16
0.06567383,0.3652344,-0.907959,2.160305,3.549618,-0.389313,26.68,-135.24,-113.16
0.06884766,0.3662109,-0.9257813,2.770992,5.10687,-0.007633588,26.68,-135.24,-113.16
0.06860352,0.3676758,-0.9160156,1.030534,5.114504,0.4732824,25.76,-135.24,-113.16
