ax,ay,az,gx,gy,gz,mx,my,mz
-0.7775879,0.1689453,-0.5168457,-13.78626,2.755725,-9.854961,92.0,-79.12,59.8
-0.7883301,0.1704102,-0.5136719,-10.21374,-0.5496183,-10.14504,92.92,-78.2,58.88
-0.7687988,0.1899414,-0.5163574,-14.9084,-5.748092,-11.53435,92.92,-78.2,58.88
-0.755127,0.2036133,-0.5263672,-12.30534,-3.053435,-13.76336,92.92,-78.2,58.88
-0.75,0.2141113,-0.5358887,-14.35114,-0.480916,-15.38168,94.76,-74.52,57.04
-0.7519531,0.2233887,-0.5368652,-14.45038,-2.305344,-15.35114,94.76,-74.52,57.04
-0.7609863,0.2412109,-0.546875,-19.13741,-2.465649,-12.9542,94.76,-74.52,57.04
-0.7763672,0.2438965,-0.5849609,-16.75573,2.656489,-11.29008,97.52,-72.68,55.2
-0.7854004,0.2302246,-0.5808105,-14.42748,11.68702,-12.78626,97.52,-72.68,55.2
-0.8186035,0.2243652,-0.567627,-19.1145,10.78626,-15.0229,100.28,-72.68,52.44
-0.8320313,0.2253418,-0.5446777,-20.93893,9.167939,-11.48092,100.28,-72.68,52.44
-0.8500977,0.215332,-0.5378418,-23.46565,7.679389,-9.274809,100.28,-72.68,52.44
-0.8327637,0.1899414,-0.4973145,-15.25191,9.343512,-5.984733,102.12,-72.68,49.68
-0.8205566,0.1650391,-0.4899902,-13.03053,11.29771,-7.045802,102.12,-72.68,49.68
-0.8242188,0.1557617,-0.4816895,-10.82443,10.14504,-8.885496,102.12,-72.68,49.68
-0.8334961,0.1560059,-0.4599609,-14.74809,-2.290076,-8.839695,103.04,-72.68,47.84
-0.8166504,0.1525879,-0.4597168,-12.80153,-2.10687,-7.358778,103.04,-72.68,47.84
-0.795166,0.1484375,-0.4587402,-9.328244,0.2900764,-12.0,104.88,-71.76,46.0
-0.7785645,0.1506348,-0.4475098,-3.358779,5.030534,-11.48855,104.88,-71.76,46.0
-0.7583008,0.1464844,-0.4321289,0.9541985,6.045802,-12.55725,104.88,-71.76,46.0
-0.7634277,0.1416016,-0.439209,2.610687,1.900763,-13.34351,106.72,-72.68,45.08
-0.7685547,0.1164551,-0.4912109,-0.3053435,-3.412214,-9.977099,106.72,-72.68,45.08
-0.763916,0.09521484,-0.5107422,7.38168,4.435114,-8.343512,106.72,-72.68,45.08
-0.7832031,0.09008789,-0.4785156,14.1145,16.48092,-20.06107,107.64,-73.6,42.32
-0.7885742,0.1088867,-0.4282227,17.24427,14.54198,-24.31298,107.64,-73.6,42.32
-0.767334,0.1315918,-0.4291992,16.25191,9.175572,-13.83206,109.48,-74.52,41.4
-0.8303223,0.1157227,-0.5187988,26.25954,10.19084,-20.16031,109.48,-74.52,41.4
-0.7956543,0.1213379,-0.4995117,30.63359,17.14504,-21.87023,111.32,-74.52,38.64
-0.8449707,0.1362305,-0.5007324,38.20611,7.541985,-21.64122,111.32,-74.52,38.64
-0.8833008,0.1540527,-0.5693359,25.75573,-4.343512,-13.47328,112.24,-74.52,36.8
-0.8503418,0.1464844,-0.6015625,21.03817,-3.267176,-7.251908,112.24,-74.52,36.8
-0.7834473,0.121582,-0.6547852,37.56488,23.33588,-14.94656,112.24,-74.52,36.8
-0.8012695,0.09545898,-0.6884766,39.66412,35.01527,-19.62595,114.08,-75.44,34.96
-0.8449707,0.1103516,-0.6633301,21.70992,24.61069,-17.75573,114.08,-75.44,34.96
-0.8374023,0.1540527,-0.7004395,20.48092,29.38168,-13.84733,114.08,-75.44,34.96
-0.769043,0.1489258,-0.723877,17.85496,43.16794,-16.42748,115.0,-78.2,31.28
-0.7199707,0.1193848,-0.701416,19.93893,48.90076,-11.70229,115.0,-78.2,31.28
-0.7463379,0.09375,-0.6660156,10.1145,39.03817,-22.61069,115.0,-82.8,27.6
-0.8027344,0.170166,-0.6650391,-2.740458,30.0916,-25.84733,115.0,-82.8,27.6
-0.755127,0.1906738,-0.6469727,1.572519,42.63359,-28.18321,115.0,-82.8,27.6
-0.7910156,0.1704102,-0.5876465,5.51145,35.45802,-33.55725,115.92,-85.56001,22.08
-0.8586426,0.2312012,-0.5979004,-8.068703,10.9084,-24.03817,115.92,-85.56001,22.08
-0.9050293,0.1547852,-0.6889648,-13.22901,1.664122,-15.20611,115.92,-85.56001,22.08
-0.8505859,0.09619141,-0.7270508,-16.59542,4.160306,-19.36641,117.76,-85.56001,17.48
-0.8300781,0.08251953,-0.7268066,-19.12214,4.427481,-18.89313,117.76,-85.56001,17.48
-0.8173828,0.07446289,-0.7160645,-31.16031,9.763359,-7.229008,119.6,-84.64,14.72
-0.817627,0.04589844,-0.6694336,-28.87023,6.007634,-7.923664,119.6,-84.64,14.72
-0.8068848,0.05273438,-0.6523438,-26.9771,2.206107,-11.61069,119.6,-84.64,14.72
-0.8066406,0.04785156,-0.6437988,-28.70992,0.1374046,-13.19084,121.44,-82.8,12.88
-0.829834,0.06347656,-0.6235352,-31.9771,3.732824,-9.229008,121.44,-82.8,12.88
-0.8461914,0.05712891,-0.5878906,-36.49618,1.992366,-5.870229,121.44,-82.8,12.88
-0.8349609,0.06835938,-0.6079102,-30.43511,0.9083969,-11.9542,120.52,-83.72,11.04
-0.8671875,0.06274414,-0.6000977,-34.17557,0.1374046,-7.801527,120.52,-83.72,11.04
-0.8994141,0.06884766,-0.6003418,-41.45802,-6.305344,0.7633588,119.6,-87.4,10.12
-0.9304199,0.07006836,-0.59375,-42.25191,-14.51908,7.519084,119.6,-87.4,10.12
-0.9245605,0.07446289,-0.5895996,-35.29008,-16.62595,12.38931,119.6,-87.4,10.12
-0.9174805,0.08496094,-0.5961914,-29.41985,-13.87786,17.0,116.84,-88.32,12.88
-0.8798828,0.08813477,-0.5734863,-34.66412,-14.83206,21.1145,116.84,-88.32,12.88
-0.840332,0.08691406,-0.5332031,-25.12977,-17.00763,23.96947,116.84,-88.32,12.88
-0.8720703,0.07958984,-0.5307617,-21.53435,-26.89313,30.96183,115.92,-86.48,17.48
-0.8549805,0.08959961,-0.519043,-19.39695,-30.75573,32.35115,115.92,-86.48,17.48
-0.8212891,0.09765625,-0.5114746,-10.32061,-21.05343,35.43512,115.92,-83.72,23.0
-0.7954102,0.0793457,-0.4833984,-4.419847,-18.62595,37.31298,115.92,-83.72,23.0
-0.7873535,0.1010742,-0.4797363,-4.969466,-25.84733,24.9771,115.92,-83.72,23.0
-0.8125,0.1157227,-0.4807129,6.862596,-21.32825,32.20611,114.08,-80.04,28.52
-0.809082,0.1120605,-0.4912109,3.061069,-23.51908,32.51145,114.08,-80.04,28.52
-0.763916,0.1203613,-0.519043,10.38168,-15.1145,32.19084,114.08,-80.04,28.52
-0.7521973,0.1508789,-0.5166016,11.82443,-18.48855,28.54962,112.24,-77.28,34.04
-0.7485352,0.1647949,-0.5405273,16.54198,-12.91603,25.67939,112.24,-77.28,34.04
-0.7609863,0.1896973,-0.5478516,14.52672,-3.938931,23.42748,110.4,-74.52,37.72
-0.7421875,0.2092285,-0.534668,14.45038,0.1603053,23.54198,110.4,-74.52,37.72
-0.7211914,0.2092285,-0.5373535,19.22901,-2.496183,22.9084,110.4,-74.52,37.72
-0.7294922,0.204834,-0.541748,19.53435,0.9770992,22.26718,108.56,-72.68,41.4
-0.7124023,0.2033691,-0.5283203,20.20611,2.549618,23.93893,108.56,-72.68,41.4
-0.6616211,0.1828613,-0.5473633,23.77099,8.580153,19.62595,108.56,-72.68,41.4
-0.6633301,0.1928711,-0.5705566,22.68702,11.46565,13.38931,107.64,-71.76,44.16
-0.6379395,0.203125,-0.5576172,20.98473,16.20611,5.778626,107.64,-71.76,44.16
-0.6337891,0.2109375,-0.6103516,21.48855,19.08397,-1.091603,107.64,-71.76,44.16
