ax,ay,az,gx,gy,gz,mx,my,mz
0.3120117,0.4299316,-0.8269043,5.572519,1.236641,-3.206107,-38.64,-149.96,29.44
0.3474121,0.4460449,-0.8205566,1.839695,-5.625954,-5.038168,-38.64,-149.96,29.44
0.4328613,0.4179688,-0.8452148,0.6870229,1.10687,-0.6183206,-37.72,-150.88,29.44
0.3635254,0.4416504,-0.8461914,3.847328,20.45038,-4.580153,-37.72,-150.88,29.44
0.265625,0.4238281,-0.8039551,2.832061,5.725191,-1.870229,-37.72,-150.88,29.44
0.3825684,0.3986816,-0.8427734,5.603054,-4.946565,-2.59542,-38.64,-149.96,28.52
0.4338379,0.4194336,-0.8835449,9.534351,19.09924,-3.458015,-38.64,-149.96,28.52
0.2600098,0.4650879,-0.8034668,6.38168,23.54198,2.969466,-38.64,-150.88,27.6
0.2419434,0.4228516,-0.8088379,-1.022901,-5.076336,5.961832,-38.64,-150.88,27.6
0.4365234,0.421875,-0.817627,4.717557,-12.69466,-1.618321,-38.64,-150.88,27.6
0.4626465,0.4375,-0.8371582,4.732824,22.89313,-5.946565,-37.72,-150.88,27.6
0.2851563,0.4465332,-0.7966309,5.694656,21.64886,-3.40458,-37.72,-150.88,27.6
0.3027344,0.4375,-0.8041992,1.625954,6.931298,-2.89313,-37.72,-150.88,27.6
0.3447266,0.4250488,-0.8583984,-4.931298,14.34351,-7.091603,-40.48,-149.96,27.6
0.2768555,0.3811035,-0.8178711,-1.557252,7.328244,-2.290076,-40.48,-149.96,27.6
0.3452148,0.407959,-0.847168,10.00763,-3.549618,-1.160305,-39.56,-150.88,27.6
0.3881836,0.4443359,-0.833252,9.709924,6.603054,-2.633588,-39.56,-150.88,27.6
0.3457031,0.4887695,-0.828125,-1.068702,11.12977,-3.541985,-39.56,-150.88,27.6
0.3356934,0.4350586,-0.8293457,-8.259542,4.068702,-5.496183,-40.48,-150.88,26.68
0.3774414,0.3903809,-0.8500977,-3.221374,3.21374,-6.396946,-40.48,-150.88,26.68
0.3625488,0.4003906,-0.8444824,4.992366,9.427481,-3.473282,-40.48,-150.88,26.68
0.2905273,0.4277344,-0.8254395,7.717557,9.541985,-1.89313,-39.56,-150.88,26.68
0.3041992,0.4211426,-0.7976074,3.091603,-7.557252,1.931298,-39.56,-150.88,26.68
0.4238281,0.4216309,-0.8320313,7.89313,-1.870229,-0.6030535,-39.56,-150.88,25.76
0.3884277,0.4626465,-0.84375,6.206107,14.0916,-3.083969,-39.56,-150.88,25.76
0.2788086,0.4567871,-0.7792969,-5.038168,5.129771,-0.1221374,-39.56,-150.88,25.76
0.3798828,0.4055176,-0.8554688,5.198473,11.16794,-3.305344,-39.56,-150.88,25.76
0.3024902,0.4333496,-0.8222656,11.89313,2.748092,1.641221,-38.64,-150.88,25.76
0.357666,0.4875488,-0.840332,3.206107,-5.679389,-3.343511,-38.64,-150.88,25.76
0.4147949,0.4367676,-0.8193359,-5.022901,5.40458,-0.3816794,-38.64,-150.88,25.76
0.3830566,0.392334,-0.8037109,-6.725191,11.9084,4.732824,-38.64,-151.8,25.76
0.3164063,0.4064941,-0.8608398,4.725191,14.58015,0.7862596,-38.64,-151.8,25.76
0.2963867,0.4291992,-0.8347168,10.0229,5.664122,3.557252,-38.64,-150.88,25.76
