ax,ay,az,gx,gy,gz,mx,my,mz
-0.9418945,0.2277832,-0.2824707,8.374045,19.72519,6.053435,128.8,-48.76,-49.68
-1.026611,0.2226563,-0.2666016,-2.496183,11.58015,5.801527,128.8,-48.76,-49.68
-0.9902344,0.1875,-0.2998047,-1.442748,-8.122137,4.977099,128.8,-49.68,-48.76
-0.9023438,0.1560059,-0.2871094,12.8626,-6.450382,5.267176,128.8,-49.68,-48.76
-0.894043,0.2172852,-0.2490234,24.51908,2.832061,4.870229,128.8,-49.68,-48.76
-0.9328613,0.3208008,-0.2575684,7.763359,8.267176,3.633588,128.8,-48.76,-47.84
-0.9394531,0.3200684,-0.2172852,-22.23664,2.793893,-2.900763,128.8,-48.76,-47.84
-0.9306641,0.1767578,-0.2453613,-26.51145,5.610687,3.435115,128.8,-49.68,-47.84
-0.921875,0.1025391,-0.3095703,-2.625954,4.679389,-1.679389,128.8,-49.68,-47.84
-0.9145508,0.1318359,-0.1850586,22.01527,2.725191,5.389313,128.8,-49.68,-47.84
-0.9406738,0.2805176,-0.2888184,9.099236,7.351145,9.335877,128.8,-49.68,-48.76
-0.9716797,0.2780762,-0.2709961,-3.48855,-1.992366,-2.908397,128.8,-49.68,-48.76
-0.9208984,0.1723633,-0.2521973,-1.954198,-4.145038,-1.396947,128.8,-49.68,-48.76
-0.8969727,0.1696777,-0.2739258,9.778625,6.473282,1.801527,128.8,-49.68,-47.84
-0.9262695,0.2495117,-0.2177734,11.77863,8.977099,1.572519,128.8,-49.68,-47.84
-0.8798828,0.3054199,-0.21875,-0.4503817,-2.045802,12.8855,128.8,-50.6,-46.92
-0.8942871,0.1865234,-0.223877,-27.17557,22.0687,8.0,128.8,-50.6,-46.92
-1.004395,0.1364746,-0.3557129,-7.961832,17.70229,4.641222,128.8,-50.6,-46.92
-1.020752,0.137207,-0.3391113,24.9313,-5.984733,0.1526718,127.88,-49.68,-47.84
-0.9594727,0.1696777,-0.2478027,33.1145,-15.22901,2.282443,127.88,-49.68,-47.84
-0.8647461,0.3081055,-0.2282715,31.32061,-13.41221,6.351145,127.88,-49.68,-47.84
-0.8278809,0.3583984,-0.2888184,-5.175572,11.24428,-2.778626,128.8,-49.68,-46.92
-0.9309082,0.2631836,-0.2333984,-20.0458,24.13741,-4.40458,128.8,-49.68,-46.92
-1.015381,0.1330566,-0.3146973,-21.9771,12.10687,-6.717557,128.8,-50.6,-46.0
-0.9892578,0.07446289,-0.3015137,7.923664,-7.648855,-4.175572,128.8,-50.6,-46.0
-0.902832,0.1235352,-0.2441406,33.47328,-9.320611,2.687023,128.8,-50.6,-46.0
-0.8806152,0.2675781,-0.3005371,34.76336,6.114504,2.89313,128.8,-49.68,-46.0
-0.9482422,0.3466797,-0.189209,9.954199,8.824428,1.061069,128.8,-49.68,-46.0
-0.911377,0.3540039,-0.1848145,-19.78626,-3.656489,8.083969,128.8,-49.68,-46.0
-0.8515625,0.2373047,-0.3491211,-40.12214,18.64886,1.259542,128.8,-50.6,-46.92
-0.9970703,0.05395508,-0.324707,-22.69466,28.96183,-6.580153,128.8,-50.6,-46.92
-1.087646,0.009521484,-0.3181152,21.64886,-7.167939,-2.419847,128.8,-49.68,-46.0
-0.9436035,0.1257324,-0.2124023,56.07634,-32.52672,5.969466,128.8,-49.68,-46.0
-0.7434082,0.3884277,-0.2558594,40.49618,-11.1145,10.38168,128.8,-49.68,-46.0
-0.8354492,0.4633789,-0.2631836,-14.51145,36.20611,-0.7557252,128.8,-52.44,-44.16
-1.062012,0.3137207,-0.3344727,-53.0,28.74809,-12.42748,128.8,-52.44,-44.16
-1.007568,0.03662109,-0.2468262,-30.48855,-11.22901,-6.778626,128.8,-52.44,-44.16
-0.8598633,0.02978516,-0.3505859,4.259542,-1.687023,4.961832,128.8,-48.76,-46.92
-1.01123,0.3532715,-0.2885742,1.740458,-3.992366,-2.625954,128.8,-51.52,-45.08
-0.9106445,0.201416,-0.1962891,-9.152672,-13.9313,-1.259542,128.8,-51.52,-45.08
-0.8337402,0.1574707,-0.3227539,-1.030534,7.351145,2.694656,128.8,-51.52,-45.08
-0.9587402,0.1652832,-0.2446289,11.72519,19.59542,2.778626,128.8,-50.6,-45.08
-0.9960938,0.2524414,-0.2490234,13.50382,-3.885496,6.70229,128.8,-50.6,-45.08
-0.892334,0.2902832,-0.2802734,-2.022901,-7.167939,2.938931,128.8,-50.6,-45.08
-0.8674316,0.2375488,-0.2780762,-14.60305,12.49618,1.183206,128.8,-50.6,-45.08
-0.9353027,0.1638184,-0.2666016,-11.0229,15.98473,0.6335878,128.8,-50.6,-45.08
-0.9951172,0.1435547,-0.2783203,5.358778,6.778626,0.7022901,128.8,-50.6,-46.0
-0.9440918,0.1791992,-0.3081055,16.60305,-7.08397,2.740458,128.8,-50.6,-46.0
-0.8994141,0.2299805,-0.2629395,21.21374,0.7251908,4.038168,128.8,-50.6,-46.0
-0.9082031,0.314209,-0.2402344,9.832061,4.236641,3.908397,128.8,-51.52,-44.16
-0.9135742,0.3100586,-0.2783203,-17.48855,8.183207,-1.183206,128.8,-51.52,-44.16
-0.9399414,0.1855469,-0.2883301,-22.68702,10.46565,-3.908397,128.8,-51.52,-44.16
-0.9655762,0.109375,-0.3205566,0.04580153,7.51145,-2.969466,128.8,-51.52,-44.16
-0.9697266,0.1691895,-0.2521973,25.37405,-3.19084,3.656489,128.8,-51.52,-44.16
-0.8981934,0.2958984,-0.2570801,14.36641,-6.816794,5.29771,128.8,-50.6,-45.08
-0.8759766,0.3127441,-0.2724609,-6.961832,6.984733,-1.305344,128.8,-50.6,-45.08
-0.9291992,0.2128906,-0.2802734,-14.54962,14.14504,-5.244275,128.8,-50.6,-45.08
-0.9648438,0.1584473,-0.2592773,-0.4351145,4.259542,-2.099237,128.8,-50.6,-44.16
-0.9306641,0.1730957,-0.2805176,7.717557,-3.160305,-1.198473,128.8,-50.6,-44.16
-0.921875,0.1933594,-0.3579102,13.43511,4.045802,-6.122138,128.8,-51.52,-43.24
-0.9675293,0.220459,-0.2102051,24.08397,-3.282443,0.6030535,128.8,-51.52,-43.24
-0.953125,0.2719727,-0.2744141,5.526718,-3.022901,0.129771,128.8,-51.52,-43.24
-0.9038086,0.2121582,-0.2592773,3.366412,-10.15267,-1.954198,129.72,-50.6,-43.24
-0.8508301,0.1782227,-0.2687988,12.22901,2.458015,-2.618321,129.72,-50.6,-43.24
-0.9187012,0.2763672,-0.2526855,17.70992,15.66412,-1.183206,129.72,-50.6,-43.24
-0.9970703,0.3452148,-0.2827148,-12.57252,10.58015,-3.167939,129.72,-50.6,-43.24
-0.9641113,0.2216797,-0.2080078,-28.24427,-5.748092,3.114504,129.72,-50.6,-43.24
-0.8845215,0.1057129,-0.3571777,-18.54962,8.511451,-1.412214,129.72,-49.68,-44.16
-0.9575195,0.06298828,-0.2404785,23.85496,11.57252,-1.328244,129.72,-49.68,-44.16
-0.9892578,0.2197266,-0.251709,29.90076,-4.580153,7.022901,129.72,-49.68,-44.16
-0.9172363,0.3190918,-0.2556152,14.25191,-9.610687,4.885496,129.72,-50.6,-42.32
-0.855957,0.3125,-0.217041,-8.412213,5.748092,4.442748,129.72,-50.6,-42.32
-0.8837891,0.2385254,-0.2915039,-24.78626,20.54962,1.625954,129.72,-50.6,-42.32
-1.000732,0.1108398,-0.3425293,-13.64886,17.77863,-7.671756,128.8,-51.52,-43.24
-1.048828,0.03930664,-0.2897949,25.74046,-12.16031,-6.503817,128.8,-51.52,-43.24
-0.9282227,0.1726074,-0.1992188,56.1145,-27.82443,5.366412,129.72,-49.68,-43.24
-0.7856445,0.3859863,-0.2478027,29.0,-1.328244,7.977099,129.72,-49.68,-43.24
-0.8762207,0.4099121,-0.2380371,-19.87023,29.48855,-0.03053435,129.72,-49.68,-43.24
-1.015137,0.2104492,-0.291748,-41.78626,23.39695,-6.053435,129.72,-52.44,-40.48
-1.029053,0.02172852,-0.3137207,-13.21374,-0.351145,-5.938931,129.72,-52.44,-40.48
-0.9289551,0.0480957,-0.3049316,36.0687,-13.15267,3.267176,129.72,-52.44,-40.48
-0.887207,0.2797852,-0.2714844,45.72519,-0.7709923,7.343512,129.72,-50.6,-42.32
-0.9057617,0.4140625,-0.1977539,11.77099,8.282443,8.282443,129.72,-50.6,-42.32
-0.9116211,0.3603516,-0.262207,-35.35115,8.167939,0.9694656,128.8,-51.52,-41.4
-0.9165039,0.1066895,-0.2595215,-30.80153,13.81679,-2.236641,128.8,-51.52,-41.4
-0.9689941,0.04516602,-0.3671875,-1.816794,11.29771,-5.206107,128.8,-51.52,-41.4
-1.011963,0.06152344,-0.2697754,44.51908,-1.389313,-2.267176,129.72,-49.68,-41.4
-0.9260254,0.2619629,-0.2258301,49.03053,-20.96183,9.167939,129.72,-49.68,-41.4
-0.8071289,0.4274902,-0.234375,12.19847,-0.02290076,6.48855,129.72,-49.68,-41.4
-1.018555,0.1003418,-0.2790527,-39.0,14.57252,2.40458,129.72,-52.44,-39.56
-0.9335938,0.07885742,-0.3269043,5.053435,-3.374046,10.99237,129.72,-50.6,-42.32
-0.8896484,0.1325684,-0.2568359,18.16031,8.259542,23.64886,129.72,-50.6,-42.32
-0.9973145,0.246582,-0.3291016,12.01527,12.39695,14.83206,129.72,-50.6,-42.32
-1.01416,0.2561035,-0.2609863,20.59542,-9.290076,5.473282,128.8,-54.28,-39.56
-0.8774414,0.2966309,-0.2543945,14.77099,-17.55725,5.061069,128.8,-54.28,-39.56
-0.7941895,0.375,-0.2282715,1.076336,7.870229,6.908397,128.8,-54.28,-39.56
-0.8894043,0.3481445,-0.2949219,-33.35115,32.58779,-0.9389313,128.8,-54.28,-39.56
-1.044189,0.1569824,-0.3032227,-29.60305,22.60305,-6.305344,128.8,-54.28,-39.56
-1.019531,0.07519531,-0.3198242,2.099237,-14.0458,-2.770992,128.8,-52.44,-40.48
-0.8752441,0.1560059,-0.3034668,36.25191,-19.64886,0.2061069,128.8,-52.44,-40.48
-0.8352051,0.331543,-0.2646484,34.03817,5.229008,2.717557,128.8,-52.44,-40.48
-0.9438477,0.3996582,-0.3017578,-4.389313,12.96183,-10.0916,128.8,-54.28,-38.64
-0.9741211,0.269043,-0.2460938,-11.36641,-0.9007633,-12.38168,128.8,-54.28,-38.64
-0.8723145,0.1538086,-0.2346191,-7.51145,-7.244275,0.832061,129.72,-52.44,-41.4
-0.8605957,0.2070313,-0.3171387,1.732824,15.89313,3.145038,129.72,-52.44,-41.4
-0.9765625,0.2514648,-0.2922363,5.740458,15.71756,-1.832061,129.72,-52.44,-41.4
-1.026367,0.2402344,-0.2927246,2.725191,-0.519084,-5.152672,128.8,-53.36,-39.56
-0.9226074,0.190918,-0.2197266,7.328244,-16.22137,1.206107,128.8,-53.36,-39.56
-0.8276367,0.2805176,-0.3105469,9.21374,0.7709923,1.839695,128.8,-53.36,-39.56
-0.90625,0.2990723,-0.2363281,-4.465649,15.80916,-2.19084,128.8,-53.36,-39.56
-0.9711914,0.2404785,-0.2875977,-16.10687,7.900764,-4.534351,128.8,-53.36,-39.56
-0.9560547,0.1445313,-0.2597656,-3.053435,-2.664122,-0.2900764,128.8,-52.44,-39.56
-0.9023438,0.1799316,-0.2758789,16.54962,-1.358779,2.10687,128.8,-52.44,-39.56
-0.9160156,0.2695313,-0.2727051,11.45802,7.358778,2.236641,128.8,-52.44,-39.56
-0.9365234,0.2609863,-0.2888184,3.152672,1.80916,-2.015267,128.8,-53.36,-39.56
-0.9165039,0.2119141,-0.203125,2.038168,-0.8549618,1.664122,128.8,-53.36,-39.56
-0.9067383,0.2390137,-0.2915039,-4.687023,8.763359,2.312977,128.8,-53.36,-39.56
-0.9350586,0.2167969,-0.2570801,0.7175572,6.366412,1.984733,129.72,-53.36,-39.56
-0.9416504,0.2177734,-0.307373,1.709924,5.427481,-1.412214,129.72,-53.36,-39.56
-0.951416,0.2224121,-0.2885742,10.80153,1.274809,-3.290076,129.72,-53.36,-39.56
-0.9301758,0.2519531,-0.2668457,12.71756,-1.458015,-2.938931,129.72,-52.44,-39.56
-0.9018555,0.2731934,-0.2536621,6.267176,3.061069,-1.259542,129.72,-52.44,-39.56
-0.9128418,0.2792969,-0.2473145,-5.099236,7.351145,3.091603,129.72,-52.44,-38.64
-0.9248047,0.2443848,-0.2814941,-13.70992,7.931298,-1.725191,129.72,-52.44,-38.64
-0.9450684,0.1669922,-0.276123,-5.015267,7.427481,-3.244275,129.72,-52.44,-38.64
-0.9580078,0.1616211,-0.2724609,7.358778,1.80916,0.4274809,128.8,-52.44,-39.56
-0.9611816,0.2128906,-0.3513184,16.14504,1.519084,-6.984733,128.8,-52.44,-39.56
-0.9311523,0.2280273,-0.2165527,20.25954,-9.145039,-3.526718,128.8,-52.44,-39.56
-0.8605957,0.2900391,-0.2348633,6.587786,-0.8778625,3.229008,128.8,-52.44,-38.64
-0.8835449,0.298584,-0.2683105,-10.67176,15.48092,-1.450382,128.8,-52.44,-38.64
-0.9641113,0.2172852,-0.3183594,-15.76336,16.72519,-8.274809,129.72,-52.44,-37.72
-0.9899902,0.1289063,-0.2375488,6.435114,-5.221374,-2.19084,129.72,-52.44,-37.72
-0.9216309,0.1911621,-0.293457,19.80916,-4.358778,1.145038,129.72,-52.44,-37.72
-0.9116211,0.2619629,-0.2922363,19.28244,2.908397,-3.480916,129.72,-52.44,-38.64
-0.9484863,0.2844238,-0.2600098,4.854962,6.946565,-4.954198,129.72,-52.44,-38.64
-0.9230957,0.2348633,-0.2260742,-2.916031,-0.3129771,-1.740458,129.72,-52.44,-38.64
-0.8894043,0.2336426,-0.2592773,-4.61832,6.923664,2.282443,129.72,-52.44,-38.64
-0.9133301,0.2600098,-0.2880859,-6.0,12.59542,-1.534351,129.72,-52.44,-38.64
-0.9914551,0.2211914,-0.3193359,-17.08397,13.9084,-5.80916,128.8,-53.36,-38.64
-0.9824219,0.1374512,-0.2670898,5.007634,-8.923664,-3.70229,128.8,-53.36,-38.64
-0.8811035,0.3413086,-0.2431641,2.007634,13.58779,-0.4198473,129.72,-51.52,-39.56
-0.9733887,0.2856445,-0.3181152,-25.06107,20.34351,-4.656488,129.72,-51.52,-39.56
-1.014648,0.1081543,-0.2390137,-14.05344,-2.083969,-2.412214,129.72,-52.44,-38.64
-0.921875,0.1132813,-0.2824707,18.69466,-10.17557,2.175573,129.72,-52.44,-38.64
-0.8652344,0.2324219,-0.204834,25.32061,-1.877863,4.396946,129.72,-52.44,-38.64
-0.8808594,0.3518066,-0.2739258,4.274809,13.51908,2.099237,129.72,-52.44,-38.64
-0.9519043,0.2932129,-0.2666016,-17.69466,15.22137,-3.496183,129.72,-52.44,-38.64
-0.982666,0.1838379,-0.2990723,-15.15267,4.885496,-5.290076,129.72,-51.52,-38.64
-0.9489746,0.1396484,-0.298584,9.969465,-2.648855,-3.091603,129.72,-51.52,-38.64
-0.9135742,0.2060547,-0.2529297,21.50382,-2.137405,2.244275,129.72,-51.52,-38.64
-0.9035645,0.3110352,-0.2521973,7.862596,2.862595,2.099237,129.72,-52.44,-38.64
-0.9057617,0.3015137,-0.2375488,-8.534351,7.923664,1.78626,129.72,-52.44,-38.64
-0.935791,0.2260742,-0.28125,-24.03053,15.87023,-2.70229,129.72,-52.44,-38.64
-0.9487305,0.1345215,-0.2617188,-6.931298,4.748092,1.839695,129.72,-52.44,-38.64
-0.9353027,0.1582031,-0.3000488,10.03053,4.38168,1.931298,129.72,-52.44,-38.64
-0.940918,0.2553711,-0.2753906,22.19847,-0.07633588,0.9923664,129.72,-52.44,-38.64
-0.9187012,0.3066406,-0.2614746,8.328244,1.358779,-2.320611,129.72,-52.44,-38.64
-0.9060059,0.2717285,-0.2624512,-7.816794,4.748092,-3.351145,129.72,-52.44,-38.64
-0.9177246,0.2158203,-0.2578125,-5.114504,9.335877,-4.923664,129.72,-52.44,-38.64
-0.9492188,0.1901855,-0.279541,-5.549618,11.51145,-2.618321,129.72,-52.44,-38.64
-0.9682617,0.2055664,-0.2753906,0.259542,5.068702,1.885496,129.72,-52.44,-38.64
